,Filename,Label,ClassName
66,daisy/daisy_000685.png,0,daisy
67,daisy/daisy_000765.png,0,daisy
68,daisy/daisy_000098.png,0,daisy
69,daisy/daisy_000199.png,0,daisy
70,daisy/daisy_000570.png,0,daisy
71,daisy/daisy_000739.png,0,daisy
72,daisy/daisy_000054.png,0,daisy
73,daisy/daisy_000646.png,0,daisy
74,daisy/daisy_000444.png,0,daisy
75,daisy/daisy_000138.png,0,daisy
76,daisy/daisy_000567.png,0,daisy
77,daisy/daisy_000548.png,0,daisy
78,daisy/daisy_000442.png,0,daisy
79,daisy/daisy_000420.png,0,daisy
80,daisy/daisy_000002.png,0,daisy
81,daisy/daisy_000036.png,0,daisy
82,daisy/daisy_000495.png,0,daisy
83,daisy/daisy_000624.png,0,daisy
84,daisy/daisy_000718.png,0,daisy
85,daisy/daisy_000338.png,0,daisy
86,daisy/daisy_000335.png,0,daisy
87,daisy/daisy_000648.png,0,daisy
88,daisy/daisy_000561.png,0,daisy
89,daisy/daisy_000284.png,0,daisy
90,daisy/daisy_000042.png,0,daisy
91,daisy/daisy_000154.png,0,daisy
92,daisy/daisy_000500.png,0,daisy
93,daisy/daisy_000434.png,0,daisy
94,daisy/daisy_000539.png,0,daisy
95,daisy/daisy_000424.png,0,daisy
96,daisy/daisy_000027.png,0,daisy
97,daisy/daisy_000534.png,0,daisy
98,daisy/daisy_000764.png,0,daisy
99,daisy/daisy_000674.png,0,daisy
100,daisy/daisy_000700.png,0,daisy
101,daisy/daisy_000721.png,0,daisy
102,daisy/daisy_000235.png,0,daisy
103,daisy/daisy_000056.png,0,daisy
104,daisy/daisy_000306.png,0,daisy
105,daisy/daisy_000185.png,0,daisy
106,daisy/daisy_000681.png,0,daisy
107,daisy/daisy_000540.png,0,daisy
108,daisy/daisy_000334.png,0,daisy
109,daisy/daisy_000113.png,0,daisy
110,daisy/daisy_000014.png,0,daisy
111,daisy/daisy_000033.png,0,daisy
112,daisy/daisy_000706.png,0,daisy
113,daisy/daisy_000602.png,0,daisy
114,daisy/daisy_000679.png,0,daisy
115,daisy/daisy_000177.png,0,daisy
116,daisy/daisy_000258.png,0,daisy
117,daisy/daisy_000595.png,0,daisy
118,daisy/daisy_000061.png,0,daisy
119,daisy/daisy_000132.png,0,daisy
120,daisy/daisy_000297.png,0,daisy
121,daisy/daisy_000709.png,0,daisy
122,daisy/daisy_000466.png,0,daisy
123,daisy/daisy_000538.png,0,daisy
124,daisy/daisy_000298.png,0,daisy
125,daisy/daisy_000041.png,0,daisy
126,daisy/daisy_000104.png,0,daisy
127,daisy/daisy_000007.png,0,daisy
128,daisy/daisy_000631.png,0,daisy
129,daisy/daisy_000210.png,0,daisy
130,daisy/daisy_000169.png,0,daisy
131,daisy/daisy_000436.png,0,daisy
132,daisy/daisy_000130.png,0,daisy
133,daisy/daisy_000725.png,0,daisy
134,daisy/daisy_000467.png,0,daisy
135,daisy/daisy_000446.png,0,daisy
136,daisy/daisy_000667.png,0,daisy
137,daisy/daisy_000246.png,0,daisy
138,daisy/daisy_000222.png,0,daisy
139,daisy/daisy_000237.png,0,daisy
140,daisy/daisy_000748.png,0,daisy
141,daisy/daisy_000576.png,0,daisy
142,daisy/daisy_000754.png,0,daisy
143,daisy/daisy_000701.png,0,daisy
144,daisy/daisy_000566.png,0,daisy
145,daisy/daisy_000025.png,0,daisy
146,daisy/daisy_000423.png,0,daisy
147,daisy/daisy_000331.png,0,daisy
148,daisy/daisy_000728.png,0,daisy
149,daisy/daisy_000231.png,0,daisy
150,daisy/daisy_000608.png,0,daisy
151,daisy/daisy_000095.png,0,daisy
152,daisy/daisy_000047.png,0,daisy
153,daisy/daisy_000296.png,0,daisy
154,daisy/daisy_000378.png,0,daisy
155,daisy/daisy_000745.png,0,daisy
156,daisy/daisy_000387.png,0,daisy
157,daisy/daisy_000308.png,0,daisy
158,daisy/daisy_000426.png,0,daisy
159,daisy/daisy_000737.png,0,daisy
160,daisy/daisy_000065.png,0,daisy
161,daisy/daisy_000579.png,0,daisy
162,daisy/daisy_000336.png,0,daisy
163,daisy/daisy_000221.png,0,daisy
164,daisy/daisy_000325.png,0,daisy
165,daisy/daisy_000412.png,0,daisy
166,daisy/daisy_000110.png,0,daisy
167,daisy/daisy_000046.png,0,daisy
168,daisy/daisy_000030.png,0,daisy
169,daisy/daisy_000452.png,0,daisy
170,daisy/daisy_000198.png,0,daisy
171,daisy/daisy_000557.png,0,daisy
172,daisy/daisy_000449.png,0,daisy
173,daisy/daisy_000312.png,0,daisy
174,daisy/daisy_000141.png,0,daisy
175,daisy/daisy_000735.png,0,daisy
176,daisy/daisy_000303.png,0,daisy
177,daisy/daisy_000241.png,0,daisy
178,daisy/daisy_000443.png,0,daisy
179,daisy/daisy_000304.png,0,daisy
180,daisy/daisy_000655.png,0,daisy
181,daisy/daisy_000381.png,0,daisy
182,daisy/daisy_000319.png,0,daisy
183,daisy/daisy_000459.png,0,daisy
184,daisy/daisy_000071.png,0,daisy
185,daisy/daisy_000082.png,0,daisy
186,daisy/daisy_000163.png,0,daisy
187,daisy/daisy_000181.png,0,daisy
188,daisy/daisy_000618.png,0,daisy
189,daisy/daisy_000703.png,0,daisy
190,daisy/daisy_000311.png,0,daisy
191,daisy/daisy_000236.png,0,daisy
192,daisy/daisy_000359.png,0,daisy
193,daisy/daisy_000034.png,0,daisy
194,daisy/daisy_000705.png,0,daisy
195,daisy/daisy_000142.png,0,daisy
196,daisy/daisy_000252.png,0,daisy
197,daisy/daisy_000055.png,0,daisy
198,daisy/daisy_000738.png,0,daisy
199,daisy/daisy_000469.png,0,daisy
200,daisy/daisy_000302.png,0,daisy
201,daisy/daisy_000120.png,0,daisy
202,daisy/daisy_000207.png,0,daisy
203,daisy/daisy_000013.png,0,daisy
204,daisy/daisy_000330.png,0,daisy
205,daisy/daisy_000011.png,0,daisy
206,daisy/daisy_000060.png,0,daisy
207,daisy/daisy_000496.png,0,daisy
208,daisy/daisy_000352.png,0,daisy
209,daisy/daisy_000492.png,0,daisy
210,daisy/daisy_000610.png,0,daisy
211,daisy/daisy_000228.png,0,daisy
212,daisy/daisy_000427.png,0,daisy
213,daisy/daisy_000445.png,0,daisy
214,daisy/daisy_000663.png,0,daisy
215,daisy/daisy_000213.png,0,daisy
216,daisy/daisy_000471.png,0,daisy
217,daisy/daisy_000238.png,0,daisy
218,daisy/daisy_000100.png,0,daisy
219,daisy/daisy_000021.png,0,daisy
220,daisy/daisy_000639.png,0,daisy
221,daisy/daisy_000264.png,0,daisy
222,daisy/daisy_000366.png,0,daisy
223,daisy/daisy_000269.png,0,daisy
224,daisy/daisy_000513.png,0,daisy
225,daisy/daisy_000661.png,0,daisy
226,daisy/daisy_000015.png,0,daisy
227,daisy/daisy_000437.png,0,daisy
228,daisy/daisy_000275.png,0,daisy
229,daisy/daisy_000322.png,0,daisy
230,daisy/daisy_000464.png,0,daisy
231,daisy/daisy_000159.png,0,daisy
232,daisy/daisy_000287.png,0,daisy
233,daisy/daisy_000115.png,0,daisy
234,daisy/daisy_000192.png,0,daisy
235,daisy/daisy_000429.png,0,daisy
236,daisy/daisy_000702.png,0,daisy
237,daisy/daisy_000497.png,0,daisy
238,daisy/daisy_000133.png,0,daisy
239,daisy/daisy_000255.png,0,daisy
240,daisy/daisy_000057.png,0,daisy
241,daisy/daisy_000447.png,0,daisy
242,daisy/daisy_000171.png,0,daisy
243,daisy/daisy_000170.png,0,daisy
244,daisy/daisy_000717.png,0,daisy
245,daisy/daisy_000403.png,0,daisy
246,daisy/daisy_000607.png,0,daisy
247,daisy/daisy_000541.png,0,daisy
248,daisy/daisy_000504.png,0,daisy
249,daisy/daisy_000256.png,0,daisy
250,daisy/daisy_000660.png,0,daisy
251,daisy/daisy_000417.png,0,daisy
252,daisy/daisy_000293.png,0,daisy
253,daisy/daisy_000229.png,0,daisy
254,daisy/daisy_000401.png,0,daisy
255,daisy/daisy_000214.png,0,daisy
256,daisy/daisy_000183.png,0,daisy
257,daisy/daisy_000712.png,0,daisy
258,daisy/daisy_000473.png,0,daisy
259,daisy/daisy_000112.png,0,daisy
260,daisy/daisy_000278.png,0,daisy
261,daisy/daisy_000022.png,0,daisy
262,daisy/daisy_000343.png,0,daisy
263,daisy/daisy_000687.png,0,daisy
264,daisy/daisy_000596.png,0,daisy
265,daisy/daisy_000713.png,0,daisy
266,daisy/daisy_000450.png,0,daisy
267,daisy/daisy_000182.png,0,daisy
268,daisy/daisy_000671.png,0,daisy
269,daisy/daisy_000337.png,0,daisy
270,daisy/daisy_000245.png,0,daisy
271,daisy/daisy_000633.png,0,daisy
272,daisy/daisy_000075.png,0,daisy
273,daisy/daisy_000533.png,0,daisy
274,daisy/daisy_000397.png,0,daisy
275,daisy/daisy_000589.png,0,daisy
276,daisy/daisy_000189.png,0,daisy
277,daisy/daisy_000391.png,0,daisy
278,daisy/daisy_000527.png,0,daisy
279,daisy/daisy_000454.png,0,daisy
280,daisy/daisy_000518.png,0,daisy
281,daisy/daisy_000759.png,0,daisy
282,daisy/daisy_000001.png,0,daisy
283,daisy/daisy_000178.png,0,daisy
284,daisy/daisy_000329.png,0,daisy
285,daisy/daisy_000134.png,0,daisy
286,daisy/daisy_000083.png,0,daisy
287,daisy/daisy_000086.png,0,daisy
288,daisy/daisy_000757.png,0,daisy
289,daisy/daisy_000206.png,0,daisy
290,daisy/daisy_000675.png,0,daisy
291,daisy/daisy_000288.png,0,daisy
292,daisy/daisy_000101.png,0,daisy
293,daisy/daisy_000547.png,0,daisy
294,daisy/daisy_000164.png,0,daisy
295,daisy/daisy_000613.png,0,daisy
296,daisy/daisy_000202.png,0,daisy
297,daisy/daisy_000628.png,0,daisy
298,daisy/daisy_000562.png,0,daisy
299,daisy/daisy_000475.png,0,daisy
300,daisy/daisy_000482.png,0,daisy
301,daisy/daisy_000720.png,0,daisy
302,daisy/daisy_000731.png,0,daisy
303,daisy/daisy_000644.png,0,daisy
304,daisy/daisy_000653.png,0,daisy
305,daisy/daisy_000122.png,0,daisy
306,daisy/daisy_000625.png,0,daisy
307,daisy/daisy_000384.png,0,daisy
308,daisy/daisy_000490.png,0,daisy
309,daisy/daisy_000103.png,0,daisy
310,daisy/daisy_000643.png,0,daisy
311,daisy/daisy_000088.png,0,daisy
312,daisy/daisy_000433.png,0,daisy
313,daisy/daisy_000317.png,0,daisy
314,daisy/daisy_000763.png,0,daisy
315,daisy/daisy_000556.png,0,daisy
316,daisy/daisy_000079.png,0,daisy
317,daisy/daisy_000622.png,0,daisy
318,daisy/daisy_000274.png,0,daisy
319,daisy/daisy_000636.png,0,daisy
320,daisy/daisy_000215.png,0,daisy
321,daisy/daisy_000239.png,0,daisy
322,daisy/daisy_000699.png,0,daisy
323,daisy/daisy_000440.png,0,daisy
324,daisy/daisy_000485.png,0,daisy
325,daisy/daisy_000638.png,0,daisy
326,daisy/daisy_000502.png,0,daisy
327,daisy/daisy_000761.png,0,daisy
328,daisy/daisy_000505.png,0,daisy
329,daisy/daisy_000191.png,0,daisy
330,daisy/daisy_000260.png,0,daisy
331,daisy/daisy_000662.png,0,daisy
332,daisy/daisy_000128.png,0,daisy
333,daisy/daisy_000327.png,0,daisy
334,daisy/daisy_000415.png,0,daisy
335,daisy/daisy_000167.png,0,daisy
336,daisy/daisy_000045.png,0,daisy
337,daisy/daisy_000564.png,0,daisy
338,daisy/daisy_000068.png,0,daisy
339,daisy/daisy_000078.png,0,daisy
340,daisy/daisy_000689.png,0,daisy
341,daisy/daisy_000374.png,0,daisy
342,daisy/daisy_000585.png,0,daisy
343,daisy/daisy_000756.png,0,daisy
344,daisy/daisy_000225.png,0,daisy
345,daisy/daisy_000149.png,0,daisy
346,daisy/daisy_000716.png,0,daisy
347,daisy/daisy_000344.png,0,daisy
348,daisy/daisy_000107.png,0,daisy
349,daisy/daisy_000629.png,0,daisy
350,daisy/daisy_000294.png,0,daisy
351,daisy/daisy_000151.png,0,daisy
352,daisy/daisy_000612.png,0,daisy
353,daisy/daisy_000032.png,0,daisy
354,daisy/daisy_000714.png,0,daisy
355,daisy/daisy_000179.png,0,daisy
356,daisy/daisy_000106.png,0,daisy
357,daisy/daisy_000408.png,0,daisy
358,daisy/daisy_000070.png,0,daisy
359,daisy/daisy_000155.png,0,daisy
360,daisy/daisy_000371.png,0,daisy
361,daisy/daisy_000455.png,0,daisy
362,daisy/daisy_000008.png,0,daisy
363,daisy/daisy_000373.png,0,daisy
364,daisy/daisy_000089.png,0,daisy
365,daisy/daisy_000594.png,0,daisy
366,daisy/daisy_000301.png,0,daisy
367,daisy/daisy_000010.png,0,daisy
368,daisy/daisy_000694.png,0,daisy
369,daisy/daisy_000458.png,0,daisy
370,daisy/daisy_000050.png,0,daisy
371,daisy/daisy_000072.png,0,daisy
372,daisy/daisy_000299.png,0,daisy
373,daisy/daisy_000422.png,0,daisy
374,daisy/daisy_000630.png,0,daisy
375,daisy/daisy_000062.png,0,daisy
376,daisy/daisy_000081.png,0,daisy
377,daisy/daisy_000318.png,0,daisy
378,daisy/daisy_000609.png,0,daisy
379,daisy/daisy_000066.png,0,daisy
380,daisy/daisy_000409.png,0,daisy
381,daisy/daisy_000365.png,0,daisy
382,daisy/daisy_000581.png,0,daisy
383,daisy/daisy_000205.png,0,daisy
384,daisy/daisy_000656.png,0,daisy
385,daisy/daisy_000347.png,0,daisy
386,daisy/daisy_000240.png,0,daisy
387,daisy/daisy_000216.png,0,daisy
388,daisy/daisy_000736.png,0,daisy
389,daisy/daisy_000635.png,0,daisy
390,daisy/daisy_000545.png,0,daisy
391,daisy/daisy_000390.png,0,daisy
392,daisy/daisy_000389.png,0,daisy
393,daisy/daisy_000230.png,0,daisy
394,daisy/daisy_000525.png,0,daisy
395,daisy/daisy_000729.png,0,daisy
396,daisy/daisy_000611.png,0,daisy
397,daisy/daisy_000266.png,0,daisy
398,daisy/daisy_000640.png,0,daisy
399,daisy/daisy_000123.png,0,daisy
400,daisy/daisy_000616.png,0,daisy
401,daisy/daisy_000432.png,0,daisy
402,daisy/daisy_000369.png,0,daisy
403,daisy/daisy_000289.png,0,daisy
404,daisy/daisy_000535.png,0,daisy
405,daisy/daisy_000460.png,0,daisy
406,daisy/daisy_000051.png,0,daisy
407,daisy/daisy_000005.png,0,daisy
408,daisy/daisy_000758.png,0,daisy
409,daisy/daisy_000652.png,0,daisy
410,daisy/daisy_000029.png,0,daisy
411,daisy/daisy_000257.png,0,daisy
412,daisy/daisy_000601.png,0,daisy
413,daisy/daisy_000592.png,0,daisy
414,daisy/daisy_000769.png,0,daisy
415,daisy/daisy_000451.png,0,daisy
416,daisy/daisy_000658.png,0,daisy
417,daisy/daisy_000084.png,0,daisy
418,daisy/daisy_000200.png,0,daisy
419,daisy/daisy_000755.png,0,daisy
420,daisy/daisy_000116.png,0,daisy
421,daisy/daisy_000682.png,0,daisy
422,daisy/daisy_000109.png,0,daisy
423,daisy/daisy_000691.png,0,daisy
424,daisy/daisy_000439.png,0,daisy
425,daisy/daisy_000285.png,0,daisy
426,daisy/daisy_000448.png,0,daisy
427,daisy/daisy_000431.png,0,daisy
428,daisy/daisy_000380.png,0,daisy
429,daisy/daisy_000201.png,0,daisy
430,daisy/daisy_000315.png,0,daisy
431,daisy/daisy_000143.png,0,daisy
432,daisy/daisy_000139.png,0,daisy
433,daisy/daisy_000186.png,0,daisy
434,daisy/daisy_000204.png,0,daisy
435,daisy/daisy_000063.png,0,daisy
436,daisy/daisy_000385.png,0,daisy
437,daisy/daisy_000018.png,0,daisy
438,daisy/daisy_000753.png,0,daisy
439,daisy/daisy_000396.png,0,daisy
440,daisy/daisy_000188.png,0,daisy
441,daisy/daisy_000411.png,0,daisy
442,daisy/daisy_000707.png,0,daisy
443,daisy/daisy_000487.png,0,daisy
444,daisy/daisy_000489.png,0,daisy
445,daisy/daisy_000647.png,0,daisy
446,daisy/daisy_000037.png,0,daisy
447,daisy/daisy_000023.png,0,daisy
448,daisy/daisy_000580.png,0,daisy
449,daisy/daisy_000121.png,0,daisy
450,daisy/daisy_000559.png,0,daisy
451,daisy/daisy_000470.png,0,daisy
452,daisy/daisy_000575.png,0,daisy
453,daisy/daisy_000488.png,0,daisy
454,daisy/daisy_000305.png,0,daisy
455,daisy/daisy_000125.png,0,daisy
456,daisy/daisy_000076.png,0,daisy
457,daisy/daisy_000111.png,0,daisy
458,daisy/daisy_000153.png,0,daisy
459,daisy/daisy_000499.png,0,daisy
460,daisy/daisy_000406.png,0,daisy
461,daisy/daisy_000243.png,0,daisy
462,daisy/daisy_000565.png,0,daisy
463,daisy/daisy_000520.png,0,daisy
464,daisy/daisy_000031.png,0,daisy
465,daisy/daisy_000522.png,0,daisy
466,daisy/daisy_000314.png,0,daisy
467,daisy/daisy_000560.png,0,daisy
468,daisy/daisy_000124.png,0,daisy
469,daisy/daisy_000195.png,0,daisy
470,daisy/daisy_000768.png,0,daisy
471,daisy/daisy_000605.png,0,daisy
472,daisy/daisy_000421.png,0,daisy
473,daisy/daisy_000038.png,0,daisy
474,daisy/daisy_000554.png,0,daisy
475,daisy/daisy_000208.png,0,daisy
476,daisy/daisy_000486.png,0,daisy
477,daisy/daisy_000309.png,0,daisy
478,daisy/daisy_000430.png,0,daisy
479,daisy/daisy_000382.png,0,daisy
480,daisy/daisy_000472.png,0,daisy
481,daisy/daisy_000752.png,0,daisy
482,daisy/daisy_000503.png,0,daisy
483,daisy/daisy_000506.png,0,daisy
484,daisy/daisy_000693.png,0,daisy
485,daisy/daisy_000438.png,0,daisy
486,daisy/daisy_000272.png,0,daisy
487,daisy/daisy_000227.png,0,daisy
488,daisy/daisy_000732.png,0,daisy
489,daisy/daisy_000148.png,0,daisy
490,daisy/daisy_000197.png,0,daisy
491,daisy/daisy_000049.png,0,daisy
492,daisy/daisy_000388.png,0,daisy
493,daisy/daisy_000346.png,0,daisy
494,daisy/daisy_000261.png,0,daisy
495,daisy/daisy_000746.png,0,daisy
496,daisy/daisy_000400.png,0,daisy
497,daisy/daisy_000524.png,0,daisy
498,daisy/daisy_000362.png,0,daisy
499,daisy/daisy_000043.png,0,daisy
500,daisy/daisy_000480.png,0,daisy
501,daisy/daisy_000651.png,0,daisy
502,daisy/daisy_000588.png,0,daisy
503,daisy/daisy_000552.png,0,daisy
504,daisy/daisy_000118.png,0,daisy
505,daisy/daisy_000190.png,0,daisy
506,daisy/daisy_000020.png,0,daisy
507,daisy/daisy_000263.png,0,daisy
508,daisy/daisy_000157.png,0,daisy
509,daisy/daisy_000064.png,0,daisy
510,daisy/daisy_000248.png,0,daisy
511,daisy/daisy_000026.png,0,daisy
512,daisy/daisy_000491.png,0,daisy
513,daisy/daisy_000649.png,0,daisy
514,daisy/daisy_000281.png,0,daisy
515,daisy/daisy_000590.png,0,daisy
516,daisy/daisy_000102.png,0,daisy
517,daisy/daisy_000254.png,0,daisy
518,daisy/daisy_000004.png,0,daisy
519,daisy/daisy_000145.png,0,daisy
520,daisy/daisy_000067.png,0,daisy
521,daisy/daisy_000150.png,0,daisy
522,daisy/daisy_000419.png,0,daisy
523,daisy/daisy_000683.png,0,daisy
524,daisy/daisy_000291.png,0,daisy
525,daisy/daisy_000563.png,0,daisy
526,daisy/daisy_000501.png,0,daisy
527,daisy/daisy_000697.png,0,daisy
528,daisy/daisy_000282.png,0,daisy
529,daisy/daisy_000741.png,0,daisy
530,daisy/daisy_000162.png,0,daisy
531,daisy/daisy_000744.png,0,daisy
532,daisy/daisy_000321.png,0,daisy
533,daisy/daisy_000273.png,0,daisy
534,daisy/daisy_000688.png,0,daisy
535,daisy/daisy_000044.png,0,daisy
536,daisy/daisy_000117.png,0,daisy
537,daisy/daisy_000012.png,0,daisy
538,dandelion/dandelion_000650.png,1,dandelion
539,dandelion/dandelion_000159.png,1,dandelion
540,dandelion/dandelion_000635.png,1,dandelion
541,dandelion/dandelion_000685.png,1,dandelion
542,dandelion/dandelion_000855.png,1,dandelion
543,dandelion/dandelion_001043.png,1,dandelion
544,dandelion/dandelion_000196.png,1,dandelion
545,dandelion/dandelion_000498.png,1,dandelion
546,dandelion/dandelion_000905.png,1,dandelion
547,dandelion/dandelion_000075.png,1,dandelion
548,dandelion/dandelion_000964.png,1,dandelion
549,dandelion/dandelion_000958.png,1,dandelion
550,dandelion/dandelion_000425.png,1,dandelion
551,dandelion/dandelion_000347.png,1,dandelion
552,dandelion/dandelion_000568.png,1,dandelion
553,dandelion/dandelion_000150.png,1,dandelion
554,dandelion/dandelion_000640.png,1,dandelion
555,dandelion/dandelion_000340.png,1,dandelion
556,dandelion/dandelion_000188.png,1,dandelion
557,dandelion/dandelion_000697.png,1,dandelion
558,dandelion/dandelion_000283.png,1,dandelion
559,dandelion/dandelion_000484.png,1,dandelion
560,dandelion/dandelion_000090.png,1,dandelion
561,dandelion/dandelion_000804.png,1,dandelion
562,dandelion/dandelion_000301.png,1,dandelion
563,dandelion/dandelion_000502.png,1,dandelion
564,dandelion/dandelion_000131.png,1,dandelion
565,dandelion/dandelion_000514.png,1,dandelion
566,dandelion/dandelion_000522.png,1,dandelion
567,dandelion/dandelion_000035.png,1,dandelion
568,dandelion/dandelion_000499.png,1,dandelion
569,dandelion/dandelion_000904.png,1,dandelion
570,dandelion/dandelion_000025.png,1,dandelion
571,dandelion/dandelion_000198.png,1,dandelion
572,dandelion/dandelion_000195.png,1,dandelion
573,dandelion/dandelion_000103.png,1,dandelion
574,dandelion/dandelion_000219.png,1,dandelion
575,dandelion/dandelion_000455.png,1,dandelion
576,dandelion/dandelion_000081.png,1,dandelion
577,dandelion/dandelion_000618.png,1,dandelion
578,dandelion/dandelion_000420.png,1,dandelion
579,dandelion/dandelion_000275.png,1,dandelion
580,dandelion/dandelion_000963.png,1,dandelion
581,dandelion/dandelion_000890.png,1,dandelion
582,dandelion/dandelion_000946.png,1,dandelion
583,dandelion/dandelion_000071.png,1,dandelion
584,dandelion/dandelion_000113.png,1,dandelion
585,dandelion/dandelion_000921.png,1,dandelion
586,dandelion/dandelion_000823.png,1,dandelion
587,dandelion/dandelion_000673.png,1,dandelion
588,dandelion/dandelion_000681.png,1,dandelion
589,dandelion/dandelion_000621.png,1,dandelion
590,dandelion/dandelion_000457.png,1,dandelion
591,dandelion/dandelion_000456.png,1,dandelion
592,dandelion/dandelion_000437.png,1,dandelion
593,dandelion/dandelion_000374.png,1,dandelion
594,dandelion/dandelion_000653.png,1,dandelion
595,dandelion/dandelion_000775.png,1,dandelion
596,dandelion/dandelion_000415.png,1,dandelion
597,dandelion/dandelion_000540.png,1,dandelion
598,dandelion/dandelion_000243.png,1,dandelion
599,dandelion/dandelion_000211.png,1,dandelion
600,dandelion/dandelion_000203.png,1,dandelion
601,dandelion/dandelion_000372.png,1,dandelion
602,dandelion/dandelion_000089.png,1,dandelion
603,dandelion/dandelion_000008.png,1,dandelion
604,dandelion/dandelion_000967.png,1,dandelion
605,dandelion/dandelion_000421.png,1,dandelion
606,dandelion/dandelion_000051.png,1,dandelion
607,dandelion/dandelion_000291.png,1,dandelion
608,dandelion/dandelion_000467.png,1,dandelion
609,dandelion/dandelion_000060.png,1,dandelion
610,dandelion/dandelion_000821.png,1,dandelion
611,dandelion/dandelion_000716.png,1,dandelion
612,dandelion/dandelion_000913.png,1,dandelion
613,dandelion/dandelion_000703.png,1,dandelion
614,dandelion/dandelion_000778.png,1,dandelion
615,dandelion/dandelion_000153.png,1,dandelion
616,dandelion/dandelion_000443.png,1,dandelion
617,dandelion/dandelion_000325.png,1,dandelion
618,dandelion/dandelion_000567.png,1,dandelion
619,dandelion/dandelion_000402.png,1,dandelion
620,dandelion/dandelion_000547.png,1,dandelion
621,dandelion/dandelion_000204.png,1,dandelion
622,dandelion/dandelion_000125.png,1,dandelion
623,dandelion/dandelion_000048.png,1,dandelion
624,dandelion/dandelion_000147.png,1,dandelion
625,dandelion/dandelion_000026.png,1,dandelion
626,dandelion/dandelion_000737.png,1,dandelion
627,dandelion/dandelion_001051.png,1,dandelion
628,dandelion/dandelion_000104.png,1,dandelion
629,dandelion/dandelion_000916.png,1,dandelion
630,dandelion/dandelion_000614.png,1,dandelion
631,dandelion/dandelion_000061.png,1,dandelion
632,dandelion/dandelion_000969.png,1,dandelion
633,dandelion/dandelion_000538.png,1,dandelion
634,dandelion/dandelion_000691.png,1,dandelion
635,dandelion/dandelion_000602.png,1,dandelion
636,dandelion/dandelion_000790.png,1,dandelion
637,dandelion/dandelion_000628.png,1,dandelion
638,dandelion/dandelion_000723.png,1,dandelion
639,dandelion/dandelion_000803.png,1,dandelion
640,dandelion/dandelion_000292.png,1,dandelion
641,dandelion/dandelion_001004.png,1,dandelion
642,dandelion/dandelion_000107.png,1,dandelion
643,dandelion/dandelion_000695.png,1,dandelion
644,dandelion/dandelion_000020.png,1,dandelion
645,dandelion/dandelion_000948.png,1,dandelion
646,dandelion/dandelion_000330.png,1,dandelion
647,dandelion/dandelion_000633.png,1,dandelion
648,dandelion/dandelion_000445.png,1,dandelion
